NS,surface_total_in_m2,rooms,price
53,63.0,2.0,300000.0
50,39.0,1.0,73000.0
54,48.0,3.0,180000.0
39,33.0,1.0,75000.0
53,137.0,4.0,820000.0
53,188.0,3.0,219000.0
54,58.0,2.0,235000.0
27,27.0,1.0,84000.0
9,52.0,2.0,107000.0
9,34.0,1.0,70700.0
9,38.0,1.0,78500.0
9,38.0,1.0,76500.0
9,38.0,1.0,78500.0
27,27.0,1.0,81000.0
27,36.0,1.0,92500.0
27,25.0,1.0,95000.0
27,36.0,1.0,90000.0
16,58.0,3.0,165000.0
16,52.0,2.0,112000.0
39,65.0,3.0,169000.0
51,23.0,1.0,75000.0
52,184.0,5.0,450000.0
54,70.0,2.0,280000.0
60,150.0,3.0,650000.0
53,212.0,4.0,650000.0
53,53.0,2.0,230000.0
53,78.0,3.0,342000.0
53,36.0,1.0,170000.0
53,42.0,2.0,200000.0
53,135.0,4.0,655000.0
60,67.0,2.0,400000.0
60,42.0,1.0,200000.0
60,32.0,1.0,205000.0
60,57.0,2.0,340000.0
19,130.0,3.0,230000.0
34,67.0,3.0,162000.0
34,43.0,2.0,105000.0
34,33.0,1.0,82000.0
54,100.0,3.0,399000.0
52,45.0,2.0,120000.0
53,340.0,5.0,875000.0
52,169.0,7.0,365000.0
12,39.0,2.0,120000.0
12,36.0,1.0,109000.0
12,37.0,1.0,100000.0
23,372.0,4.0,350000.0
26,27.0,1.0,85000.0
52,61.0,2.0,295000.0
22,54.0,3.0,92000.0
49,220.0,3.0,1200000.0
54,240.0,4.0,1800000.0
23,51.0,2.0,107000.0
23,51.0,2.0,107000.0
60,51.0,2.0,245000.0
46,96.0,4.0,235000.0
53,204.0,4.0,1383000.0
60,70.0,2.0,315000.0
54,329.0,4.0,420000.0
54,45.0,1.0,100000.0
48,45.0,1.0,100000.0
53,45.0,1.0,100000.0
41,45.0,1.0,100000.0
53,203.0,4.0,1378000.0
44,50.0,2.0,137900.0
17,294.0,5.0,250000.0
56,33.0,1.0,95000.0
53,92.0,4.0,290000.0
2,160.0,4.0,95000.0
53,68.0,2.0,368500.0
2,99.0,4.0,215000.0
12,94.0,4.0,169000.0
45,76.0,3.0,196000.0
28,39.0,1.0,94000.0
52,285.0,2.0,150000.0
53,125.0,4.0,350000.0
12,119.0,4.0,215000.0
39,44.0,2.0,85000.0
45,50.0,2.0,75000.0
12,39.0,1.0,80000.0
30,197.0,4.0,159900.0
54,72.0,1.0,128000.0
53,197.0,5.0,1150000.0
10,60.0,4.0,69000.0
9,80.0,3.0,127000.0
54,119.0,4.0,595000.0
51,24.0,1.0,77000.0
53,86.0,3.0,220000.0
51,43.0,3.0,154000.0
56,52.0,1.0,144800.0
46,67.0,1.0,125000.0
50,175.0,4.0,780000.0
16,105.0,5.0,109900.0
9,75.0,2.0,980000.0
9,75.0,2.0,980000.0
20,147.0,5.0,325000.0
32,56.0,2.0,120000.0
44,49.0,2.0,139900.0
46,35.0,1.0,1828187.0
11,109.0,3.0,179000.0
53,620.0,7.0,1300000.0
44,49.0,2.0,139900.0
44,50.0,2.0,137900.0
27,49.0,1.0,93000.0
32,96.0,3.0,190000.0
54,63.0,3.0,163000.0
54,60.0,3.0,168900.0
27,52.0,3.0,129000.0
46,38.0,1.0,94000.0
52,89.0,3.0,380000.0
58,89.0,3.0,380000.0
54,89.0,3.0,380000.0
60,115.0,3.0,555000.0
16,99.0,3.0,170000.0
54,125.0,4.0,350000.0
53,109.0,4.0,248500.0
48,109.0,4.0,248500.0
49,85.0,1.0,180000.0
49,91.0,1.0,175000.0
39,93.0,3.0,169000.0
4,43.0,2.0,79000.0
4,107.0,3.0,198000.0
52,43.0,2.0,205000.0
53,180.0,4.0,630000.0
53,87.0,3.0,310000.0
32,66.0,3.0,188000.0
32,31.0,2.0,85000.0
32,65.0,3.0,178000.0
32,35.0,1.0,94000.0
51,150.0,4.0,795000.0
54,60.0,3.0,150000.0
20,43.0,1.0,74500.0
20,38.0,1.0,63000.0
56,195.0,5.0,550000.0
51,133.0,4.0,410000.0
6,187.0,5.0,345000.0
39,137.0,5.0,270000.0
45,180.0,5.0,295000.0
53,116.0,3.0,625000.0
40,117.0,4.0,340000.0
26,35.0,1.0,80000.0
35,113.0,4.0,270000.0
32,60.0,3.0,94000.0
41,26.0,1.0,89700.0
24,117.0,4.0,165000.0
54,136.0,4.0,235000.0
54,144.0,5.0,265000.0
12,47.0,2.0,69000.0
60,62.0,2.0,280000.0
34,60.0,3.0,139000.0
56,33.0,1.0,95000.0
32,150.0,3.0,290000.0
54,115.0,3.0,379000.0
39,191.0,5.0,550000.0
2,250.0,6.0,275000.0
36,125.0,3.0,147000.0
50,45.0,2.0,127000.0
46,56.0,2.0,140000.0
19,87.0,4.0,185000.0
53,70.0,4.0,285000.0
53,159.0,4.0,463000.0
5,364.0,6.0,300000.0
35,233.0,5.0,195000.0
46,190.0,6.0,390000.0
2,68.0,3.0,90000.0
12,172.0,4.0,339000.0
24,79.0,2.0,126000.0
24,73.0,2.0,124000.0
54,218.0,4.0,860000.0
24,56.0,2.0,118000.0
24,90.0,2.0,129000.0
24,55.0,2.0,120000.0
34,26.0,1.0,78000.0
53,90.0,3.0,150000.0
6,134.0,4.0,220000.0
53,120.0,4.0,314000.0
10,45.0,3.0,108000.0
27,28.0,1.0,81000.0
4,29.0,1.0,53000.0
10,47.0,2.0,112000.0
7,60.0,3.0,132000.0
39,111.0,4.0,255000.0
54,182.0,5.0,489000.0
9,80.0,3.0,155000.0
55,264.0,3.0,890000.0
53,264.0,3.0,890000.0
23,110.0,3.0,350000.0
53,220.0,5.0,725000.0
48,58.0,2.0,138000.0
12,36.0,1.0,73000.0
12,48.0,2.0,77700.0
19,33.0,1.0,73000.0
60,89.0,3.0,500000.0
14,180.0,5.0,270000.0
44,61.0,3.0,170000.0
26,199.0,4.0,655000.0
53,224.0,4.0,850000.0
12,92.0,4.0,120000.0
54,90.0,3.0,690000.0
51,96.0,4.0,295000.0
20,85.0,5.0,126000.0
9,240.0,7.0,327000.0
19,240.0,7.0,327000.0
56,96.0,4.0,295000.0
60,131.0,3.0,840000.0
45,50.0,2.0,115000.0
56,133.0,4.0,370000.0
9,82.0,4.0,169900.0
19,79.0,3.0,155000.0
51,58.0,2.0,139000.0
12,42.0,1.0,90000.0
56,40.0,2.0,180000.0
53,76.0,3.0,250000.0
60,120.0,3.0,680000.0
54,67.0,3.0,180525.0
32,70.0,3.0,180000.0
51,62.0,1.0,250000.0
51,43.0,1.0,185000.0
51,58.0,1.0,220000.0
51,59.0,1.0,250000.0
54,225.0,5.0,510000.0
10,90.0,4.0,160000.0
34,76.0,3.0,195000.0
51,127.0,4.0,460000.0
10,54.0,2.0,149000.0
60,190.0,4.0,1900000.0
60,190.0,4.0,1850000.0
26,127.0,4.0,200000.0
53,114.0,4.0,365000.0
56,255.0,7.0,680000.0
13,67.0,4.0,120000.0
39,190.0,6.0,350000.0
56,138.0,5.0,490000.0
39,49.0,2.0,190000.0
39,37.0,1.0,119000.0
39,39.0,1.0,117000.0
39,46.0,1.0,122000.0
54,80.0,3.0,465000.0
49,189.0,4.0,480000.0
49,80.0,3.0,240000.0
54,33.0,2.0,89000.0
8,417.0,4.0,365000.0
9,33.0,1.0,85000.0
6,33.0,1.0,85000.0
54,54.0,2.0,211000.0
32,74.0,3.0,175000.0
54,208.0,6.0,1300000.0
60,188.0,3.0,990000.0
60,188.0,3.0,990000.0
21,45.0,2.0,134900.0
20,54.0,2.0,89000.0
54,73.0,2.0,207000.0
15,61.0,3.0,132000.0
56,285.0,5.0,650000.0
56,60.0,2.0,280000.0
56,78.0,3.0,260000.0
9,39.0,2.0,75000.0
6,39.0,2.0,75000.0
39,38.0,2.0,82000.0
23,55.0,3.0,95000.0
56,147.0,4.0,598000.0
56,151.0,4.0,789000.0
54,95.0,3.0,249000.0
23,58.0,3.0,59000.0
53,64.0,1.0,149000.0
12,61.0,3.0,125000.0
54,54.0,2.0,218000.0
54,37.0,1.0,155100.0
51,48.0,2.0,185000.0
32,41.0,1.0,130000.0
56,38.0,1.0,90000.0
56,54.0,2.0,129000.0
56,69.0,3.0,170000.0
56,198.0,5.0,598000.0
51,48.0,2.0,185000.0
9,400.0,7.0,700000.0
39,62.0,2.0,180000.0
56,224.0,5.0,630000.0
51,344.0,4.0,1400000.0
9,121.0,4.0,250000.0
6,50.0,2.0,73000.0
34,53.0,2.0,169100.0
44,92.0,4.0,220000.0
34,140.0,3.0,230000.0
29,330.0,5.0,430000.0
36,195.0,4.0,220000.0
11,48.0,2.0,79000.0
54,170.0,4.0,295000.0
11,79.0,4.0,179000.0
58,36.0,1.0,114000.0
11,151.0,3.0,152000.0
54,213.0,5.0,850000.0
56,165.0,5.0,430000.0
9,32.0,1.0,73900.0
9,120.0,4.0,335000.0
54,112.0,4.0,265000.0
53,110.0,6.0,255000.0
9,41.0,2.0,90900.0
54,71.0,2.0,244900.0
54,60.0,2.0,260000.0
53,136.0,4.0,600000.0
37,90.0,3.0,177000.0
23,125.0,3.0,220000.0
30,100.0,3.0,190000.0
12,430.0,5.0,640000.0
39,231.0,5.0,330000.0
56,84.0,1.0,163000.0
53,590.0,5.0,1100000.0
9,78.0,3.0,103000.0
9,78.0,3.0,103000.0
51,122.0,1.0,395000.0
60,64.0,2.0,335000.0
53,46.0,1.0,147200.0
53,65.0,2.0,208000.0
54,53.0,2.0,218000.0
56,120.0,4.0,510000.0
39,135.0,3.0,205000.0
53,70.0,3.0,177000.0
54,70.0,3.0,290000.0
15,500.0,6.0,895000.0
56,237.0,6.0,690000.0
39,168.0,4.0,482000.0
52,53.0,2.0,218000.0
32,47.0,1.0,126000.0
53,160.0,3.0,950000.0
39,110.0,4.0,240000.0
56,84.0,4.0,240000.0
39,77.0,3.0,147500.0
23,35.0,2.0,75000.0
15,418.0,5.0,290000.0
5,62.0,3.0,135000.0
5,62.0,3.0,145000.0
5,62.0,3.0,139000.0
5,62.0,3.0,146000.0
5,62.0,3.0,140000.0
54,90.0,3.0,595000.0
5,62.0,3.0,148000.0
5,94.0,3.0,180000.0
54,90.0,3.0,595000.0
5,117.0,4.0,231000.0
53,35.0,2.0,95000.0
7,49.0,3.0,115000.0
5,115.0,3.0,161000.0
53,157.0,4.0,410000.0
53,157.0,4.0,410000.0
53,113.0,3.0,820000.0
46,46.0,1.0,135000.0
17,22.0,1.0,60000.0
53,170.0,3.0,419900.0
5,62.0,3.0,144000.0
5,62.0,3.0,141000.0
5,62.0,3.0,133000.0
5,62.0,3.0,135000.0
5,62.0,3.0,137000.0
4,53.0,3.0,75000.0
5,85.0,2.0,92000.0
51,106.0,3.0,249000.0
60,170.0,3.0,1000000.0
54,314.0,5.0,620000.0
53,28.0,1.0,82000.0
53,69.0,3.0,240000.0
51,132.0,4.0,398000.0
50,112.0,4.0,310000.0
40,50.0,2.0,125000.0
54,98.0,3.0,324339.0
54,33.0,1.0,118477.0
54,28.0,1.0,97105.0
54,28.0,1.0,106665.0
19,276.0,7.0,420000.0
45,52.0,1.0,130000.0
53,107.0,3.0,223000.0
54,85.0,2.0,400000.0
46,177.0,4.0,478000.0
53,39.0,2.0,98000.0
37,64.0,2.0,176000.0
51,82.0,4.0,330000.0
58,32.0,1.0,123000.0
58,32.0,1.0,123000.0
12,90.0,3.0,123000.0
7,43.0,3.0,85000.0
15,43.0,3.0,85000.0
10,48.0,2.0,135000.0
9,40.0,3.0,78000.0
6,40.0,3.0,78000.0
32,40.0,3.0,78000.0
23,310.0,6.0,280000.0
51,97.0,3.0,336000.0
54,498.0,7.0,2400000.0
46,100.0,4.0,320000.0
34,220.0,3.0,265000.0
11,68.0,2.0,125000.0
9,84.0,4.0,150000.0
19,45.0,2.0,110000.0
15,229.0,6.0,295000.0
53,221.0,4.0,1492578.0
53,30.0,1.0,75000.0
54,77.0,4.0,199000.0
32,62.0,3.0,165000.0
46,215.0,4.0,330000.0
7,55.0,2.0,107000.0
7,55.0,2.0,107000.0
7,43.0,1.0,90000.0
30,349.0,4.0,230000.0
12,42.0,1.0,76000.0
12,42.0,1.0,76000.0
12,42.0,1.0,76000.0
30,98.0,4.0,196000.0
53,227.0,5.0,840000.0
54,38.0,1.0,140000.0
49,80.0,2.0,198000.0
19,67.0,1.0,104000.0
39,182.0,5.0,385000.0
45,308.0,4.0,430000.0
2,200.0,4.0,248000.0
49,253.0,4.0,2100000.0
2,252.0,5.0,265000.0
48,34.0,2.0,93000.0
39,70.0,4.0,179000.0
52,23.0,1.0,76000.0
34,76.0,2.0,187000.0
52,104.0,3.0,315000.0
54,54.0,2.0,157000.0
52,122.0,2.0,343000.0
52,122.0,2.0,343000.0
34,333.0,6.0,775000.0
37,103.0,5.0,220000.0
56,100.0,4.0,270000.0
4,64.0,3.0,72000.0
53,39.0,1.0,138000.0
8,290.0,6.0,450000.0
32,80.0,4.0,310000.0
54,350.0,8.0,1900000.0
6,79.0,4.0,160000.0
60,267.0,5.0,1500000.0
9,150.0,4.0,210000.0
48,80.0,3.0,240000.0
56,147.0,5.0,380000.0
19,26.0,1.0,61900.0
56,100.0,4.0,332500.0
35,676.0,5.0,450000.0
28,56.0,2.0,150000.0
49,56.0,2.0,145000.0
34,270.0,4.0,255000.0
5,91.0,3.0,180000.0
18,33.0,1.0,78000.0
53,93.0,5.0,290000.0
39,130.0,4.0,330000.0
31,130.0,4.0,330000.0
53,178.0,4.0,650000.0
56,205.0,6.0,575000.0
54,82.0,3.0,500000.0
39,88.0,4.0,150000.0
49,62.0,2.0,220000.0
3,106.0,3.0,135000.0
39,81.0,3.0,273000.0
39,25.0,1.0,72000.0
26,49.0,2.0,125000.0
13,112.0,3.0,160000.0
13,69.0,3.0,120000.0
54,90.0,3.0,184900.0
53,250.0,6.0,930000.0
51,96.0,3.0,284000.0
14,30.0,1.0,90000.0
59,90.0,3.0,400000.0
30,63.0,2.0,120000.0
56,230.0,4.0,830000.0
38,156.0,2.0,169000.0
39,100.0,3.0,248000.0
23,53.0,3.0,88000.0
56,409.0,7.0,1300000.0
56,29.0,1.0,90000.0
48,171.0,4.0,300000.0
56,100.0,4.0,320000.0
19,43.0,2.0,108000.0
19,35.0,1.0,88000.0
53,49.0,2.0,144000.0
19,35.0,1.0,91000.0
27,37.0,1.0,86500.0
27,43.0,1.0,96500.0
53,41.0,2.0,129000.0
12,97.0,3.0,242100.0
12,176.0,5.0,457314.0
12,75.0,2.0,185575.0
12,82.0,3.0,222021.0
13,62.0,3.0,110000.0
36,32.0,1.0,65000.0
56,300.0,8.0,598000.0
54,215.0,1.0,640000.0
54,215.0,1.0,640000.0
27,48.0,1.0,145000.0
15,204.0,8.0,219000.0
45,270.0,6.0,750000.0
48,60.0,2.0,185000.0
56,220.0,4.0,580000.0
56,248.0,4.0,900000.0
4,105.0,3.0,98000.0
56,122.0,5.0,450000.0
48,42.0,2.0,172000.0
56,137.0,4.0,671740.0
56,111.0,3.0,565723.0
58,32.0,1.0,120000.0
56,180.0,4.0,1105383.0
39,33.0,2.0,90000.0
7,43.0,1.0,98000.0
15,248.0,4.0,249000.0
11,71.0,4.0,129000.0
54,41.0,1.0,1240000.0
2,68.0,4.0,95000.0
40,36.0,1.0,100000.0
39,66.0,3.0,214000.0
7,43.0,3.0,85000.0
15,43.0,3.0,85000.0
28,45.0,3.0,108000.0
53,65.0,3.0,217000.0
30,200.0,6.0,299000.0
53,73.0,3.0,181500.0
49,73.0,3.0,181500.0
53,73.0,3.0,181500.0
12,35.0,1.0,77000.0
56,167.0,4.0,469000.0
53,213.0,4.0,410000.0
22,65.0,2.0,98700.0
7,51.0,2.0,120000.0
55,25.0,1.0,73000.0
12,158.0,4.0,430000.0
54,94.0,3.0,260000.0
11,35.0,1.0,67000.0
10,28.0,2.0,75000.0
30,66.0,4.0,140000.0
56,400.0,4.0,2200000.0
27,28.0,1.0,79900.0
46,261.0,5.0,390000.0
53,35.0,1.0,127000.0
53,35.0,1.0,127000.0
54,93.0,4.0,267000.0
34,41.0,1.0,95000.0
34,33.0,1.0,99000.0
34,41.0,1.0,114800.0
34,41.0,1.0,118900.0
34,41.0,1.0,113000.0
23,123.0,3.0,126000.0
23,164.0,3.0,167000.0
56,242.0,6.0,449000.0
24,66.0,3.0,140000.0
35,46.0,2.0,65000.0
50,37.0,1.0,92000.0
9,55.0,2.0,95000.0
19,35.0,2.0,65000.0
28,64.0,3.0,116000.0
28,64.0,3.0,116000.0
53,68.0,3.0,190000.0
39,43.0,1.0,99250.0
45,245.0,6.0,650000.0
56,152.0,4.0,702203.0
56,142.0,4.0,676625.0
56,142.0,4.0,714924.0
56,142.0,4.0,753224.0
56,152.0,4.0,671740.0
56,152.0,4.0,764181.0
56,198.0,4.0,1215125.0
56,170.0,4.0,1068612.0
56,167.0,4.0,1067531.0
56,107.0,3.0,517711.0
56,111.0,3.0,565723.0
56,151.0,4.0,720509.0
56,151.0,4.0,761292.0
56,180.0,4.0,1105383.0
56,138.0,4.0,557021.0
56,131.0,4.0,543789.0
56,144.0,3.0,612137.0
56,171.0,3.0,683514.0
56,150.0,3.0,663825.0
56,143.0,4.0,579643.0
56,156.0,4.0,624860.0
56,156.0,4.0,642545.0
56,219.0,4.0,952210.0
56,144.0,4.0,657941.0
56,139.0,4.0,662029.0
56,139.0,4.0,677792.0
56,139.0,4.0,698145.0
56,198.0,4.0,1057172.0
56,203.0,4.0,1066556.0
56,202.0,4.0,1105529.0
56,203.0,4.0,1261872.0
46,218.0,4.0,329000.0
39,43.0,1.0,120000.0
54,80.0,3.0,199900.0
46,60.0,2.0,118000.0
46,74.0,3.0,152000.0
54,38.0,1.0,150000.0
53,106.0,3.0,288000.0
57,80.0,3.0,399000.0
51,67.0,3.0,175000.0
41,37.0,1.0,83000.0
34,35.0,1.0,83000.0
50,75.0,3.0,345000.0
53,129.0,3.0,235000.0
49,252.0,4.0,530000.0
54,90.0,3.0,250000.0
39,55.0,3.0,120000.0
54,212.0,5.0,600000.0
32,68.0,2.0,189000.0
40,65.0,1.0,119000.0
27,48.0,2.0,85000.0
32,160.0,3.0,290000.0
44,49.0,1.0,139900.0
39,69.0,1.0,132000.0
32,484.0,8.0,485000.0
39,140.0,3.0,364000.0
39,77.0,3.0,159000.0
39,70.0,1.0,120000.0
26,60.0,2.0,125000.0
24,245.0,3.0,286000.0
50,320.0,4.0,550000.0
12,84.0,3.0,159000.0
44,99.0,2.0,358000.0
39,71.0,2.0,145000.0
22,57.0,2.0,116000.0
13,47.0,1.0,93000.0
45,160.0,2.0,280000.0
39,166.0,4.0,340000.0
39,69.0,2.0,134000.0
44,103.0,3.0,296000.0
44,83.0,2.0,231000.0
39,56.0,1.0,117600.0
39,75.0,1.0,133350.0
45,158.0,3.0,198000.0
30,245.0,3.0,286000.0
16,40.0,1.0,60000.0
54,98.0,4.0,300000.0
52,51.0,1.0,107000.0
32,59.0,2.0,112000.0
7,60.0,3.0,135000.0
39,71.0,2.0,145000.0
39,44.0,3.0,85000.0
49,46.0,1.0,215000.0
39,47.0,1.0,115000.0
39,80.0,2.0,180000.0
39,40.0,1.0,75000.0
7,197.0,3.0,269000.0
7,45.0,1.0,80000.0
39,65.0,2.0,170000.0
9,44.0,1.0,67000.0
39,120.0,3.0,239000.0
32,80.0,2.0,160000.0
12,43.0,1.0,112500.0
12,47.0,1.0,112800.0
20,1004.0,5.0,1000000.0
44,68.0,1.0,150000.0
44,76.0,1.0,160000.0
39,163.0,3.0,268000.0
23,150.0,5.0,220000.0
12,70.0,2.0,178000.0
30,108.0,2.0,122000.0
9,43.0,3.0,78000.0
53,161.0,4.0,711411.0
32,125.0,4.0,330000.0
27,120.0,5.0,295000.0
54,56.0,2.0,173259.0
54,39.0,1.0,117360.0
54,60.0,1.0,179190.0
54,56.0,2.0,192959.0
54,74.0,2.0,255507.0
54,64.0,3.0,160500.0
11,79.0,4.0,179000.0
49,52.0,2.0,208000.0
54,150.0,4.0,765000.0
32,32.0,2.0,180000.0
56,118.0,3.0,400000.0
19,32.0,2.0,84000.0
39,87.0,4.0,260000.0
4,92.0,4.0,235000.0
50,48.0,1.0,195000.0
27,109.0,3.0,200000.0
26,40.0,1.0,122500.0
53,73.0,3.0,235950.0
54,182.0,5.0,495000.0
39,69.0,2.0,163200.0
53,230.0,5.0,850000.0
34,21.0,1.0,55000.0
22,40.0,1.0,123000.0
56,230.0,5.0,499500.0
34,100.0,3.0,209000.0
18,43.0,2.0,77000.0
50,236.0,4.0,920000.0
12,54.0,2.0,100000.0
33,23.0,1.0,67000.0
54,55.0,3.0,180000.0
56,270.0,4.0,795000.0
56,380.0,6.0,1200000.0
40,40.0,1.0,75900.0
46,80.0,2.0,204000.0
56,325.0,3.0,1200000.0
33,22.0,1.0,65000.0
53,152.0,4.0,410000.0
47,98.0,3.0,215000.0
59,204.0,4.0,580000.0
54,204.0,4.0,580000.0
19,138.0,4.0,217000.0
34,64.0,3.0,140000.0
28,40.0,2.0,170000.0
51,45.0,1.0,165000.0
7,63.0,3.0,125000.0
13,63.0,3.0,125000.0
48,46.0,1.0,150000.0
58,46.0,1.0,150000.0
60,194.0,4.0,1380000.0
54,150.0,4.0,490000.0
47,35.0,1.0,88000.0
54,45.0,2.0,144800.0
49,72.0,3.0,208000.0
54,400.0,4.0,980000.0
49,85.0,4.0,285000.0
60,163.0,3.0,1250000.0
56,99.0,4.0,295000.0
50,180.0,4.0,780000.0
50,200.0,4.0,370000.0
50,170.0,4.0,739000.0
54,56.0,2.0,215000.0
53,115.0,3.0,310000.0
56,54.0,1.0,178187.0
56,49.0,1.0,161010.0
56,54.0,1.0,181486.0
39,52.0,1.0,106366.0
30,55.0,3.0,140000.0
23,57.0,1.0,98000.0
23,57.0,2.0,93400.0
54,400.0,8.0,1750000.0
30,100.0,3.0,250000.0
19,110.0,6.0,250000.0
39,71.0,3.0,164000.0
54,37.0,1.0,143000.0
9,83.0,3.0,130000.0
26,113.0,3.0,245000.0
7,140.0,5.0,169000.0
23,159.0,3.0,136000.0
10,138.0,4.0,198000.0
34,45.0,1.0,125000.0
46,167.0,4.0,329000.0
53,700.0,7.0,1500000.0
5,145.0,3.0,125000.0
60,132.0,3.0,750000.0
54,200.0,4.0,690000.0
60,104.0,3.0,620000.0
37,80.0,3.0,120000.0
56,96.0,2.0,178000.0
39,182.0,5.0,430000.0
12,70.0,3.0,123000.0
12,70.0,3.0,123000.0
19,172.0,6.0,149000.0
28,139.0,3.0,250000.0
20,200.0,4.0,350000.0
9,31.0,1.0,105000.0
20,82.0,3.0,165000.0
27,210.0,6.0,345000.0
35,210.0,6.0,139000.0
9,103.0,4.0,187000.0
28,37.0,1.0,82000.0
35,330.0,6.0,575000.0
5,70.0,3.0,112000.0
12,77.0,3.0,130000.0
52,115.0,4.0,330000.0
12,77.0,3.0,130000.0
54,56.0,2.0,285000.0
59,174.0,4.0,364900.0
32,106.0,4.0,234000.0
39,95.0,4.0,360000.0
52,160.0,4.0,390000.0
56,168.0,4.0,648500.0
48,86.0,4.0,205000.0
54,39.0,1.0,155000.0
54,32.0,1.0,145000.0
54,32.0,1.0,145000.0
54,32.0,1.0,145000.0
49,62.0,3.0,270000.0
39,97.0,5.0,209000.0
53,90.0,4.0,350000.0
45,102.0,4.0,195000.0
13,38.0,1.0,1513236.0
54,66.0,2.0,146000.0
32,71.0,3.0,158000.0
34,103.0,4.0,175000.0
58,66.0,2.0,282000.0
46,108.0,3.0,225000.0
56,113.0,3.0,405000.0
39,136.0,4.0,315000.0
44,78.0,3.0,183000.0
53,74.0,3.0,370000.0
53,97.0,4.0,250000.0
32,78.0,5.0,184900.0
56,45.0,2.0,102000.0
39,50.0,2.0,150000.0
51,50.0,2.0,335000.0
54,48.0,2.0,155000.0
53,37.0,1.0,118500.0
48,38.0,1.0,118000.0
51,25.0,1.0,74000.0
54,200.0,5.0,640000.0
54,200.0,5.0,640000.0
49,200.0,5.0,640000.0
54,200.0,4.0,640000.0
54,200.0,4.0,640000.0
54,120.0,3.0,420000.0
39,64.0,3.0,155000.0
34,45.0,2.0,124500.0
54,400.0,8.0,1750000.0
54,215.0,6.0,920000.0
32,60.0,3.0,133000.0
51,46.0,1.0,158000.0
45,102.0,2.0,164000.0
45,35.0,1.0,97000.0
34,45.0,1.0,125000.0
60,127.0,3.0,670000.0
59,193.0,6.0,780000.0
35,150.0,4.0,148000.0
12,80.0,3.0,142000.0
53,350.0,5.0,730000.0
16,340.0,6.0,295000.0
32,34.0,1.0,83000.0
32,34.0,1.0,93700.0
32,37.0,1.0,90300.0
32,67.0,1.0,163000.0
32,48.0,1.0,120500.0
32,34.0,1.0,90300.0
32,34.0,1.0,85000.0
27,181.0,3.0,350000.0
28,72.0,3.0,155000.0
45,740.0,5.0,920000.0
54,293.0,5.0,1200000.0
5,190.0,5.0,189000.0
26,46.0,3.0,119900.0
26,42.0,2.0,87900.0
9,35.0,1.0,72000.0
6,70.0,3.0,105000.0
32,171.0,6.0,280000.0
4,320.0,7.0,150000.0
53,108.0,4.0,270000.0
32,106.0,4.0,234000.0
12,185.0,5.0,229000.0
52,70.0,3.0,399000.0
46,37.0,1.0,105000.0
46,37.0,1.0,110000.0
46,45.0,1.0,144000.0
46,50.0,2.0,159000.0
54,64.0,3.0,226000.0
26,150.0,4.0,300000.0
53,170.0,4.0,1400000.0
29,68.0,3.0,110000.0
19,116.0,8.0,234000.0
10,116.0,8.0,234000.0
39,66.0,2.0,155000.0
45,40.0,2.0,125000.0
56,100.0,4.0,320000.0
27,49.0,2.0,108000.0
53,75.0,2.0,234500.0
53,130.0,4.0,502600.0
53,106.0,3.0,288000.0
50,201.0,6.0,880000.0
37,59.0,3.0,159000.0
50,98.0,4.0,275000.0
32,47.0,2.0,159000.0
44,62.0,2.0,158000.0
49,320.0,5.0,485000.0
51,137.0,4.0,320000.0
46,121.0,4.0,396000.0
56,52.0,2.0,115000.0
54,129.0,4.0,450000.0
54,56.0,2.0,285000.0
50,117.0,5.0,330000.0
54,31.0,1.0,220000.0
54,31.0,1.0,220000.0
54,31.0,1.0,220000.0
19,203.0,6.0,230000.0
56,182.0,4.0,550000.0
39,146.0,4.0,460000.0
56,53.0,1.0,145000.0
58,165.0,4.0,1098000.0
54,208.0,5.0,860000.0
49,225.0,5.0,350000.0
26,82.0,4.0,215000.0
53,160.0,4.0,790000.0
9,50.0,2.0,105000.0
34,45.0,1.0,125000.0
38,64.0,2.0,134640.0
48,70.0,3.0,198000.0
53,158.0,5.0,525000.0
51,156.0,5.0,368000.0
32,41.0,1.0,89000.0
32,100.0,4.0,239000.0
30,140.0,3.0,179000.0
34,277.0,6.0,450000.0
54,132.0,5.0,325000.0
53,178.0,5.0,630000.0
53,364.0,6.0,1850000.0
53,165.0,4.0,630000.0
53,207.0,4.0,750000.0
55,140.0,3.0,750000.0
53,490.0,7.0,1700000.0
49,94.0,3.0,370000.0
53,144.0,4.0,480000.0
53,330.0,7.0,890000.0
54,250.0,4.0,1200000.0
49,100.0,4.0,350000.0
51,256.0,6.0,500000.0
53,304.0,6.0,950000.0
53,400.0,5.0,880000.0
53,161.0,5.0,480000.0
39,80.0,4.0,190000.0
54,89.0,4.0,200000.0
40,83.0,2.0,140000.0
50,196.0,3.0,465000.0
54,116.0,4.0,360000.0
53,156.0,4.0,339000.0
39,52.0,3.0,145000.0
24,133.0,5.0,180000.0
11,60.0,2.0,112000.0
11,40.0,1.0,80000.0
24,60.0,3.0,140000.0
53,260.0,5.0,850000.0
53,630.0,5.0,860000.0
53,159.0,3.0,750000.0
54,510.0,5.0,1500000.0
30,40.0,2.0,115000.0
53,490.0,5.0,1700000.0
53,400.0,5.0,1200000.0
53,316.0,5.0,690000.0
30,460.0,5.0,550000.0
30,95.0,3.0,170000.0
53,750.0,5.0,2250000.0
